        72   -2.017589   -0.186730    0.000000    0.982411   -0.186730    0.000000        0.7386394640       -1.1842309957        0.0002941921
        73   -2.015692   -0.176457    0.000000    0.984308   -0.176457    0.000000        0.7378189304       -1.1826403164        0.0002943998
        74   -2.036374   -0.266490   -0.020182    0.963626   -0.266490   -0.020182        0.7505024003       -1.2059739450        0.0004064115
        75   -2.031902   -0.247524   -0.038967    0.968098   -0.247524   -0.038967        0.7468407275       -1.1994532829        0.0004062412
        76   -2.038023   -0.266022   -0.061905    0.961977   -0.266022   -0.061905        0.7514447847       -1.2077221285        0.0004064467
        77   -2.035252   -0.260062   -0.040359    0.964748   -0.260062   -0.040359        0.7494269269       -1.2040859259        0.0004065956
        78   -2.028138   -0.228364   -0.057733    0.971862   -0.228364   -0.057733        0.7435451136       -1.1936217060        0.0004057282
        79   -2.025091   -0.209059   -0.076458    0.974909   -0.209059   -0.076458        0.7420094762       -1.1907187732        0.0004055571
        80   -2.031298   -0.227460   -0.099393    0.968702   -0.227460   -0.099393        0.7438522442       -1.1945648838        0.0004057628
        81   -2.027993   -0.221670   -0.077876    0.972007   -0.221670   -0.077876        0.7431314580       -1.1929361482        0.0004059115
        82   -2.041347   -0.265078   -0.103530    0.958653   -0.265078   -0.103530        0.7526314571       -1.2100999145        0.0004065509
        83   -2.038386   -0.245676   -0.122239    0.961614   -0.245676   -0.122239        0.7487667635       -1.2034674317        0.0004063800
        84   -2.046340   -0.263662   -0.144964    0.953660   -0.263662   -0.144964        0.7549188868       -1.2144819929        0.0004065851
        85   -2.041845   -0.258188   -0.123602    0.958155   -0.258188   -0.123602        0.7518952535       -1.2089862019        0.0004067345
        86   -2.031266   -0.240949   -0.059134    0.968734   -0.240949   -0.059134        0.7458205866       -1.1977235148        0.0004071824
        87   -2.034481   -0.240031   -0.100790    0.965519   -0.240031   -0.100790        0.7458676880       -1.1982557307        0.0004071477
        88   -2.037712   -0.259362   -0.082052    0.962288   -0.259362   -0.082052        0.7502828194       -1.2058100655        0.0004069766
        89   -2.034304   -0.246827   -0.080674    0.965696   -0.246827   -0.080674        0.7474826898       -1.2008259336        0.0004073321
        90   -2.021067   -0.203318   -0.018780    0.978933   -0.203318   -0.018780        0.7373681869       -1.1826947513        0.0003664920
        91   -2.022450   -0.203041   -0.056304    0.977550   -0.203041   -0.056304        0.7408599864       -1.1884948841        0.0003664916
        92   -2.025743   -0.222290   -0.037565    0.974257   -0.222290   -0.037565        0.7422813862       -1.1912503608        0.0003663678
        93   -2.022931   -0.209583   -0.037555    0.977069   -0.209583   -0.037555        0.7411986757       -1.1891078523        0.0003666262
        94   -2.029752   -0.241385   -0.018789    0.970248   -0.241385   -0.018789        0.7453626334       -1.1967725728        0.0003659950
        95   -2.034468   -0.260285    0.000000    0.965532   -0.260285    0.000000        0.7440610427       -1.1953540647        0.0003658706
        96   -2.031169   -0.247724    0.000000    0.968831   -0.247724    0.000000        0.7454606817       -1.1971326617        0.0003661290
        97   -2.022239   -0.209722    0.000000    0.977761   -0.209722    0.000000        0.7401128740       -1.1872668365        0.0003669055
        98   -2.026694   -0.228742   -0.018789    0.973306   -0.228742   -0.018789        0.7420486623       -1.1910140099        0.0003670298
        99   -2.025053   -0.222438    0.000000    0.974947   -0.222438    0.000000        0.7424579661       -1.1914354385        0.0003671647
       100   -2.037822   -0.271521   -0.022111    0.962178   -0.271521   -0.022111        0.7509928441       -1.2069680618        0.0000787218
       101   -2.039548   -0.271032   -0.063826    0.960452   -0.271032   -0.063826        0.7517012248       -1.2083508358        0.0000787097
       102   -2.037619   -0.267665   -0.046675    0.962381   -0.267665   -0.046675        0.7505116061       -1.2061655694        0.0000786656
       103   -2.038187   -0.270113   -0.044210    0.961813   -0.270113   -0.044210        0.7514122248       -1.2076936168        0.0000787340
       104   -2.042948   -0.270068   -0.105430    0.957052   -0.270068   -0.105430        0.7529228455       -1.2107947530        0.0000786733
       105   -2.048017   -0.268631   -0.146850    0.951983   -0.268631   -0.146850        0.7553016574       -1.2153332751        0.0000786611
       106   -2.044716   -0.265656   -0.129840    0.955284   -0.265656   -0.129840        0.7534658406       -1.2119165232        0.0000786170
       107   -2.045085   -0.268159   -0.127392    0.954915   -0.268159   -0.127392        0.7540890347       -1.2129709109        0.0000786854
       108   -2.038012   -0.263642   -0.071212    0.961988   -0.263642   -0.071212        0.7498467452       -1.2051520438        0.0000784967
       109   -2.041709   -0.262597   -0.112789    0.958291   -0.262597   -0.112789        0.7514618013       -1.2082702656        0.0000784846
       110   -2.039000   -0.259460   -0.095704    0.961000   -0.259460   -0.095704        0.7499794216       -1.2055045185        0.0000784406
       111   -2.039431   -0.261939   -0.093248    0.960569   -0.261939   -0.093248        0.7504356267       -1.2062990251        0.0000785088
       112   -2.040800   -0.269373   -0.085876    0.959200   -0.269373   -0.085876        0.7523535419       -1.2095763033        0.0000787141
       113   -2.042110   -0.265089   -0.110337    0.957890   -0.265089   -0.110337        0.7517604705       -1.2088071671        0.0000787704
       114   -2.038511   -0.266107   -0.068750    0.961489   -0.266107   -0.068750        0.7503470656       -1.2060271203        0.0000787583
       115   -2.040331   -0.266896   -0.088335    0.959669   -0.266896   -0.088335        0.7516088843       -1.2083127302        0.0000787825
       116   -2.033750   -0.256431   -0.024577    0.966250   -0.256431   -0.024577        0.7473642350       -1.2005581917        0.0001312362
       117   -2.036083   -0.255807   -0.073671    0.963917   -0.255807   -0.073671        0.7481002120       -1.2020714157        0.0001312362
       118   -2.033271   -0.251040   -0.049141    0.966729   -0.251040   -0.049141        0.7465623944       -1.1992014750        0.0001311196
       119   -2.034171   -0.254478   -0.049140    0.965829   -0.254478   -0.049140        0.7471624322       -1.2002936151        0.0001312776
       120   -2.031070   -0.246109   -0.024578    0.968930   -0.246109   -0.024578        0.7452066059       -1.1967103335        0.0001307694
       121   -2.029483   -0.241031    0.000000    0.970517   -0.241031    0.000000        0.7442728375       -1.1949838705        0.0001306531
       122   -2.030342   -0.244467    0.000000    0.969658   -0.244467    0.000000        0.7436263907       -1.1940687954        0.0001308107
       123   -2.033004   -0.254790    0.000000    0.966996   -0.254790    0.000000        0.7459657417       -1.1982056896        0.0001312851
       124   -2.031950   -0.249550   -0.024578    0.968050   -0.249550   -0.024578        0.7459574575       -1.1980419788        0.0001314020
       125   -2.032103   -0.251348    0.000000    0.967897   -0.251348    0.000000        0.7448185532       -1.1962348388        0.0001314434
       126   -2.037246   -0.270379    0.000000    0.962754   -0.270379    0.000000        0.7508311690       -1.2066265835        0.0000928517
       127   -2.036525   -0.266668   -0.024577    0.963475   -0.266668   -0.024577        0.7487334473       -1.2031529886        0.0000929348
       128   -2.036570   -0.267959    0.000000    0.963430   -0.267959    0.000000        0.7497983656       -1.2048707679        0.0000929633
       129   -2.036398   -0.262786   -0.049139    0.963602   -0.262786   -0.049139        0.7488718722       -1.2033570143        0.0000931848
       130   -2.036867   -0.258744   -0.073671    0.963133   -0.258744   -0.073671        0.7484121381       -1.2026841113        0.0000932681
       131   -2.034534   -0.259367   -0.024577    0.965466   -0.259367   -0.024577        0.7475566572       -1.2009790234        0.0000932681
       132   -2.035737   -0.260352   -0.049139    0.964263   -0.260352   -0.049139        0.7481837265       -1.2021573140        0.0000932968
       133   -2.035856   -0.264239   -0.024577    0.964144   -0.264239   -0.024577        0.7481878876       -1.2021811391        0.0000933829
       134   -2.034570   -0.260663    0.000000    0.965430   -0.260663    0.000000        0.7302801424       -1.1732293004        0.0000932995
       135   -2.035232   -0.263100    0.000000    0.964768   -0.263100    0.000000        0.7468702661       -1.1999760302        0.0000934116
       136   -2.007327    0.000000   -0.120833    0.992673    0.000000   -0.120833        0.7346304437       -1.1763092494        0.0012774604
       137   -2.005993   -0.027969   -0.105674    0.994007   -0.027969   -0.105674        0.7338649055       -1.1748883168        0.0012756322
       138   -2.011462    0.000000   -0.150973    0.988538    0.000000   -0.150973        0.7344273795       -1.1765873320        0.0012754631
       139   -2.001826    0.000000   -0.060402    0.998174    0.000000   -0.060402        0.7326990326       -1.1724100097        0.0012695105
       140   -2.000456    0.000000   -0.030199    0.999544    0.000000   -0.030199        0.7315441791       -1.1703605152        0.0012675257
       141   -2.003243   -0.027969   -0.075458    0.996757   -0.027969   -0.075458        0.7325668057       -1.1724069719        0.0012677101
       142   -2.012994   -0.055782   -0.150692    0.987006   -0.055782   -0.150692        0.7368159381       -1.1806378214        0.0012701861
       143   -2.008871   -0.055859   -0.120597    0.991129   -0.055859   -0.120597        0.7339465062       -1.1754401123        0.0012682166
       144   -2.014253   -0.027892   -0.165909    0.985747   -0.027892   -0.165909        0.7370186349       -1.1811455468        0.0012683848
       145   -2.017307   -0.083514   -0.165347    0.982693   -0.083514   -0.165347        0.7381594210       -1.1834179040        0.0012683684
       146   -2.026749    0.000000   -0.229744    0.973251    0.000000   -0.229744        0.7424873925       -1.1917205354        0.0010457866
       147   -2.021321    0.000000   -0.205394    0.978679    0.000000   -0.205394        0.7395552147       -1.1862349429        0.0010441563
       148   -2.030069   -0.027926   -0.241774    0.969931   -0.027926   -0.241774        0.7441595565       -1.1948804144        0.0010446475
